TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,Minivan,Panel Truck,Pickup,Sports Car,Van,z_SUV,Clerical,Doctor,Home Maker,Lawyer,Manager,Professional,Student,z_Blue Collar
0,0,46.0,0,10.0,104990.0,0,306540.0,0,1,2,40,0,16080.0,13,0,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,49.0,0,6.0,89948.0,0,0.0,0,1,2,37,0,18160.0,7,0,0.0,0,0,4,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,33.0,1,12.0,111427.0,0,321483.0,1,1,3,35,1,28180.0,1,0,0.0,0,0,3,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,43.0,2,11.0,76159.0,1,0.0,0,1,2,52,0,19750.0,4,0,0.0,0,1,0,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,62.0,0,6.0,107734.0,0,0.0,0,1,4,54,0,18470.0,3,0,0.0,0,0,0,15.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,42.0,0,0.0,0.0,0,,0,0,0,47,1,5700.0,11,1,0.0,0,0,5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,36.0,2,12.0,25282.0,1,0.0,0,1,1,38,0,11160.0,1,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,47.0,0,11.0,18549.0,0,116136.0,1,0,3,24,0,12800.0,7,0,0.0,0,0,0,14.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,50.0,0,14.0,,0,147191.0,1,0,1,11,1,17300.0,13,1,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,51.0,0,9.0,50166.0,0,187297.0,0,0,1,32,1,11620.0,1,0,50701.0,3,1,0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,0,8.0,73872.0,0,245878.0,1,1,3,43,0,20240.0,4,0,0.0,0,0,0,16.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,50.0,0,14.0,73343.0,0,254600.0,1,1,1,60,0,20010.0,1,0,4179.0,2,0,4,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,43.0,2,15.0,49849.0,1,0.0,0,1,3,35,0,13130.0,1,0,3622.0,3,0,4,20.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,39.0,1,16.0,12054.0,0,0.0,1,1,0,28,1,15760.0,4,0,1738.0,2,1,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,43.0,3,14.0,48184.0,0,209188.0,1,1,1,50,1,14530.0,12,0,6891.0,2,0,5,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,60.0,3,18.0,78936.0,0,235670.0,1,1,3,40,0,20350.0,6,0,0.0,0,0,0,15.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55.0,0,0.0,0.0,0,0.0,0,0,0,33,0,7000.0,4,0,0.0,0,0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,40.0,0,10.0,78914.0,0,229055.0,0,1,2,36,0,5500.0,10,0,6803.0,2,0,6,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,39.0,0,6.0,77125.0,0,210840.0,1,1,2,49,0,9570.0,7,0,0.0,0,0,1,13.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,38.0,0,14.0,25835.0,0,109685.0,1,0,1,29,0,8490.0,6,1,0.0,0,0,1,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,42.0,0,12.0,47660.0,0,180206.0,1,0,3,31,0,11940.0,7,1,974.0,2,0,6,18.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,42.0,0,10.0,123143.0,0,306368.0,0,1,3,16,0,24930.0,4,0,0.0,0,0,3,14.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,49.0,0,8.0,22059.0,0,123924.0,1,1,0,24,1,21990.0,11,0,0.0,0,0,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,36.0,1,12.0,50750.0,1,0.0,0,1,3,26,0,10170.0,7,0,5877.0,3,0,7,14.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,34.0,1,10.0,23571.0,1,0.0,0,0,1,35,1,12180.0,7,1,0.0,0,0,0,7.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,49.0,0,0.0,0.0,0,79913.0,1,1,4,29,0,18110.0,7,0,0.0,0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,52.0,0,12.0,35631.0,0,155972.0,1,0,1,39,0,6040.0,10,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,50.0,0,11.0,129234.0,0,0.0,0,0,4,37,0,21200.0,4,1,0.0,0,0,0,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53.0,0,12.0,,0,0.0,0,1,0,16,0,11650.0,10,0,6175.0,1,0,2,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55.0,0,14.0,55409.0,0,162237.0,1,0,2,45,1,27890.0,4,0,0.0,0,0,0,14.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,40.0,4,15.0,48067.0,1,186025.0,0,1,2,21,0,18120.0,8,0,0.0,0,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,2,12.0,64867.0,0,210631.0,1,1,3,21,0,12490.0,1,0,0.0,0,0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,80.0,2,23.0,97716.0,0,389344.0,1,0,2,14,0,15920.0,13,1,0.0,0,0,2,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,48.0,0,10.0,39613.0,0,159534.0,1,0,1,48,1,8460.0,10,1,7437.0,2,0,6,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,37.0,0,11.0,,0,,0,0,1,69,0,14130.0,1,1,0.0,0,0,1,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,40.0,0,11.0,49780.0,0,0.0,0,1,0,52,0,10500.0,6,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,0,11.0,60845.0,0,0.0,0,1,2,31,0,24260.0,4,0,0.0,0,0,0,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,42.0,0,12.0,136344.0,0,0.0,0,1,4,45,0,13160.0,1,0,0.0,0,0,0,17.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,36.0,0,7.0,70313.0,0,211506.0,1,1,2,55,0,14960.0,6,0,7650.0,3,0,5,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,45.0,3,15.0,23773.0,1,0.0,0,1,1,9,1,34510.0,7,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,52.0,0,11.0,115713.0,0,327167.0,0,1,2,28,0,21660.0,6,0,0.0,0,0,0,11.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,41.0,0,8.0,55364.0,0,0.0,0,0,1,17,1,31390.0,1,1,0.0,0,0,3,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,36.0,0,14.0,27693.0,0,130324.0,1,1,0,37,0,11300.0,10,0,19385.0,1,0,4,7.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56.0,0,0.0,0.0,0,103058.0,1,1,2,29,0,27890.0,13,0,25147.0,2,0,0,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,53.0,1,0.0,0.0,0,0.0,1,1,0,34,0,1500.0,10,0,1175.0,3,0,2,7.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,39.0,0,12.0,32936.0,0,169721.0,0,1,1,12,0,1500.0,6,0,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,38.0,0,11.0,33151.0,0,184852.0,1,1,2,31,0,11530.0,13,0,0.0,0,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,45.0,3,0.0,0.0,1,0.0,0,0,1,36,0,16510.0,4,0,17445.0,3,1,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,14.0,24575.0,0,176282.0,1,1,1,73,0,8560.0,10,0,0.0,0,0,0,9.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,43.0,2,16.0,32546.0,0,200891.0,1,0,0,49,0,5800.0,10,1,0.0,0,0,1,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,54.0,1,0.0,0.0,1,0.0,0,1,2,21,0,18820.0,6,0,5537.0,1,0,6,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,55.0,0,16.0,163158.0,0,431809.0,1,0,3,44,1,23320.0,10,0,0.0,0,0,3,19.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,61.0,0,10.0,58212.0,0,226638.0,1,1,0,37,0,13420.0,1,0,3573.0,3,0,3,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,53.0,0,15.0,84345.0,0,264549.0,1,1,2,36,0,9930.0,4,0,0.0,0,0,3,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,52.0,0,12.0,24590.0,0,166773.0,1,0,1,59,1,10350.0,14,1,1507.0,1,0,0,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,54.0,0,15.0,107808.0,0,278940.0,1,1,2,45,1,27020.0,7,0,1780.0,3,0,0,6.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,51.0,0,15.0,76443.0,0,257889.0,1,1,3,7,0,25450.0,6,0,5958.0,2,0,5,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,39.0,2,12.0,59685.0,0,197089.0,1,0,1,42,1,7470.0,7,0,0.0,0,0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,38.0,0,12.0,90647.0,0,251629.0,1,1,3,38,0,13740.0,4,0,8450.0,1,0,0,15.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,42.0,0,10.0,43174.0,0,208811.0,0,0,0,48,1,10020.0,13,1,0.0,0,0,0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,31.0,2,14.0,30653.0,1,0.0,0,1,1,41,0,12930.0,13,0,35666.0,2,1,0,7.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,41.0,2,0.0,0.0,1,54130.0,0,1,3,18,0,32090.0,6,0,0.0,0,0,0,17.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,36.0,4,0.0,,0,0.0,1,1,1,54,0,1500.0,4,0,0.0,0,0,5,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,49.0,0,13.0,59148.0,0,162428.0,1,1,1,18,0,12310.0,1,0,8948.0,1,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,47.0,0,10.0,81899.0,0,232928.0,0,0,1,25,0,14390.0,1,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,45.0,3,,1158.0,0,0.0,1,1,1,10,1,6120.0,10,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,53.0,0,15.0,114088.0,0,306745.0,1,1,1,25,0,22920.0,10,0,0.0,0,0,0,8.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,51.0,0,13.0,80621.0,0,256152.0,1,1,1,27,0,25700.0,1,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,51.0,1,12.0,94328.0,0,327651.0,1,1,3,44,0,6900.0,3,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,36.0,3,11.0,49703.0,1,253132.0,0,0,3,37,1,42550.0,1,1,35879.0,1,1,0,20.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,43.0,0,12.0,,0,179229.0,0,1,2,55,0,8160.0,1,0,6836.0,3,0,0,6.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,43.0,0,11.0,,0,209570.0,1,1,1,32,1,13160.0,13,0,8569.0,3,1,3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,53.0,0,13.0,25289.0,0,108139.0,1,1,0,31,0,13850.0,1,0,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,40.0,0,7.0,95405.0,0,0.0,0,0,3,34,1,24220.0,4,0,0.0,0,0,3,14.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,31.0,3,14.0,26112.0,0,117229.0,1,1,0,58,0,14030.0,3,0,0.0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,58.0,0,12.0,131560.0,0,,0,1,4,40,0,14870.0,1,0,0.0,0,0,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,50.0,0,14.0,90566.0,0,295771.0,0,1,3,40,0,23260.0,17,0,0.0,0,0,0,18.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,45.0,2,12.0,62447.0,1,203472.0,0,0,1,39,1,12240.0,7,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,0,5.0,108701.0,0,337340.0,1,1,3,39,0,12070.0,3,0,0.0,0,0,0,17.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,47.0,0,12.0,94774.0,0,254197.0,0,0,1,43,1,21070.0,1,0,3460.0,1,0,1,13.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,43.0,2,16.0,72357.0,0,288115.0,1,0,2,40,1,23190.0,1,1,0.0,0,0,0,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,11.0,140112.0,0,336063.0,0,1,4,47,1,28380.0,10,0,0.0,0,0,2,17.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,39.0,0,11.0,19016.0,0,173712.0,0,0,1,22,1,10950.0,13,1,0.0,0,0,0,8.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,49.0,0,0.0,0.0,0,0.0,0,1,1,55,0,19810.0,7,0,0.0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,0,,19909.0,0,130331.0,1,1,0,14,0,7990.0,1,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,36.0,0,,4885.0,0,99107.0,1,1,3,35,0,7080.0,6,0,5486.0,1,0,5,17.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,59.0,1,12.0,119382.0,1,0.0,0,1,3,26,1,24130.0,13,0,0.0,0,0,0,16.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,60.0,0,13.0,89511.0,0,224350.0,1,0,3,5,1,11380.0,4,1,4470.0,3,0,0,15.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,15.0,107375.0,0,332673.0,1,1,2,12,0,19840.0,3,0,0.0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,45.0,2,13.0,36947.0,0,165094.0,1,1,1,32,0,6200.0,6,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,34.0,2,13.0,27581.0,1,0.0,0,0,0,38,1,12250.0,4,1,0.0,0,0,6,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,57.0,0,14.0,8212.0,0,0.0,1,0,0,5,0,7200.0,4,1,0.0,0,0,0,,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,33.0,1,11.0,86187.0,1,241285.0,0,0,2,81,0,13420.0,17,0,0.0,0,0,1,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52.0,0,12.0,42255.0,0,0.0,0,0,1,61,1,22280.0,3,0,0.0,0,0,1,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,53.0,0,13.0,37646.0,0,,1,1,1,19,0,16020.0,4,0,7462.0,2,0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,57.0,0,8.0,,0,261901.0,1,1,2,41,1,32530.0,1,0,0.0,0,0,2,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,37.0,0,11.0,116043.0,0,0.0,0,1,2,40,0,16800.0,17,0,0.0,0,0,3,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,2,,89479.0,0,239934.0,1,0,2,30,0,14950.0,10,1,0.0,0,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,38.0,0,8.0,92917.0,0,0.0,0,0,2,57,0,15120.0,1,1,722.0,3,0,0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,36.0,3,7.0,29741.0,1,0.0,0,1,0,32,0,8070.0,6,0,2797.0,2,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,51.0,0,12.0,3673.0,0,120377.0,1,0,1,5,1,11180.0,10,0,0.0,0,0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,39.0,2,15.0,61370.0,1,0.0,0,0,3,6,1,21770.0,6,1,35577.0,3,1,0,12.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,51.0,0,13.0,32159.0,0,195096.0,0,1,0,46,0,2600.0,6,0,0.0,0,1,2,6.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,40.0,3,14.0,20126.0,1,138444.0,0,1,0,5,0,8260.0,6,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,54.0,0,11.0,44782.0,0,148676.0,0,1,0,83,0,30260.0,3,0,0.0,0,0,0,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,34.0,4,14.0,59828.0,1,0.0,0,1,2,56,1,10880.0,10,0,0.0,0,0,0,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,41.0,2,14.0,74022.0,0,247884.0,1,1,3,51,0,13000.0,10,0,4418.0,1,0,0,12.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,36.0,0,11.0,80256.0,0,235169.0,1,0,2,9,1,14860.0,4,1,2592.0,4,0,1,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55.0,0,14.0,6094.0,0,0.0,1,0,1,28,1,22770.0,4,1,2631.0,1,0,1,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,45.0,2,0.0,0.0,0,69743.0,1,1,3,27,0,14300.0,1,0,9062.0,1,0,1,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,45.0,2,12.0,30085.0,0,128194.0,1,0,0,44,1,7200.0,4,0,0.0,0,1,3,8.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,50.0,0,11.0,80241.0,0,0.0,0,1,3,17,0,14520.0,4,0,7628.0,2,0,7,11.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55.0,0,12.0,55673.0,0,245678.0,1,1,2,43,1,27400.0,14,0,0.0,0,0,0,13.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,44.0,0,8.0,32317.0,0,0.0,0,0,1,68,0,22450.0,7,1,3738.0,1,0,8,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,50.0,0,9.0,58762.0,0,0.0,0,0,3,13,0,13320.0,6,1,5253.0,3,0,0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,60.0,0,15.0,76899.0,0,270631.0,1,0,4,34,0,7900.0,4,1,45574.0,3,1,0,14.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,40.0,0,12.0,48640.0,0,0.0,0,0,1,19,1,10360.0,1,0,0.0,0,0,0,4.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,57.0,0,6.0,78592.0,0,248326.0,1,1,1,42,1,15760.0,7,0,9462.0,3,0,0,8.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
